# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab cydrasil-3-ssu-align/cydrasil-3-ssu-align.1/cydrasil-3-ssu-align.1.tab --viterbi /usr/local/share/ssu-align-0.1.1/ssu-align-0p1.cm cydrasil-3-ssu-align/cydrasil-v3-sequence-list.fasta.1
# date:       Fri May 28 22:04:58 2021
# num seqs:   218
# dbsize(Mb): 0.627724
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                                                                      target coord   query coord                         
#                                                                                                            ----------------------  ------------                         
# model name  target name                                                                                         start        stop  start   stop    bit sc   E-value  GC%
# ----------  ---------------------------------------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  eukarya     CY-NCBI-KC463198.1#g__Leptolyngbya.s__sp.str__Albertano-Kovacik-green-EcFYyyy000        1260        1468      1   1881     38.38         -   59
  eukarya     CY-NCBI-AF218372.1#g__Leptolyngbya.s__angustata.str__UTCC-473                           1184        1263      1   1881     21.89         -   58
  eukarya     CY-NCBI-AY493590.1#g__Shackletoniella.s__antarctica.str__ANT-BFI-1                      1255        1455      1   1881     26.05         -   58
  eukarya     CY-NCBI-AY493607.1#g__Shackletoniella.s__antarctica.str__ANT-L18-1                       677         843      1   1881     27.61         -   55
  eukarya     CY-NCBI-AY493606.1#g__Shackletoniella.s__antarctica.str__ANT-L18-2                       658         824      1   1881     27.61         -   55
  eukarya     CY-NCBI-AY493572.1#g__Shackletoniella.s__antarctica.str__ANT-L67-1                      1244        1452      1   1881     38.38         -   59
  eukarya     CY-NCBI-AY493588.1#g__Shackletoniella.s__antarctica.str__ANT-LAC-1                      1248        1456      1   1881     38.38         -   60
  eukarya     CY-NCBI-AY493605.1#g__Shackletoniella.s__antarctica.str__ANT-LG2-3                       590         756      1   1881     27.61         -   55
  eukarya     CY-NCBI-AY493603.1#g__Shackletoniella.s__antarctica.str__ANT-LG2-5                       631         797      1   1881     27.61         -   55
  eukarya     CY-NCBI-JQ687331.1#g__Shackletoniella.s__antarctica.str__CYN65                           620         787      1   1881     23.71         -   53
  eukarya     CY-IMG-2774716279#g__Leptolyngbya.s__boryana.str__dg5                                   1274        1482      1   1881     38.38         -   57
  eukarya     CY-NCBI-KC463181.1#g__Leptolyngbya.s__cf-Albertano-Kovacik-green.str__Es-Yyy1000         681         847      1   1881     16.25         -   54
  eukarya     CY-NCBI-KC463189.1#g__Leptolyngbya.s__cf-Albertano-Kovacik-green.str__Es-Yyy1800        1249        1457      1   1881     38.38         -   58
  eukarya     CY-NCBI-KC463199.1#g__Leptolyngbya.s__cf-compacta.str__EcFYyyy-10                       1320        1466      1   1881     21.88         -   61
  eukarya     CY-NCBI-KF417643.1#g__Leptolyngbya.s__cf-foveolarum.str__SAG-2413                       1211        1417      1   1881     38.56         -   59
  eukarya     CY-NCBI-MF109117.1#g__Stenomitos.s__cf-frigidus.str__3CIP                                947        1155      1   1881     32.66         -   58
  eukarya     CY-NCBI-HQ832915.1#g__Leptolyngbya.s__cf-halophila.str__LEGE-06152                      1215        1294      1   1881     21.89         -   58
  eukarya     CY-NCBI-MF109115.1#g__Leptolyngbya.s__cf-henningsii.str__6FUR                            888        1095      1   1881     38.47         -   57
  eukarya     CY-NCBI-GQ859653.1#g__Leptolyngbya.s__foveolarum.str__PMC302-07                         1178        1257      1   1881     21.89         -   58
  eukarya     CY-NCBI-AY493575.1#g__Drouetiella.s__sp.str__ANT-L52-2                                  1246        1454      1   1881     46.43         -   58
  eukarya     CY-NCBI-AY493612.1#g__Stenomitos.s__frigidus.str__ANT-L52B-3                            1160        1368      1   1881     32.66         -   58
  eukarya     CY-NCBI-AY493576.1#g__Stenomitos.s__frigidus.str__ANT-L53B-2                            1245        1453      1   1881     46.43         -   58
  eukarya     CY-NCBI-AY493577.1#g__Stenomitos.s__frigidus.str__ANT-L64B-1                            1247        1455      1   1881     32.66         -   58
  eukarya     CY-NCBI-AY493574.1#g__Pegethrix.s__sp.str__ANT-L70-1                                    1248        1456      1   1881     46.43         -   58
  eukarya     CY-NCBI-AY493611.1#g__Stenomitos.s__frigidus.str__ANT-REIDJ-1                            676         846      1   1881     28.46         -   53
  eukarya     CY-NCBI-MG641934.1#g__Stenomitos.s__frigidus.str__CANT10                                 696         866      1   1881     27.99         -   53
  eukarya     CY-NCBI-MG641936.1#g__Stenomitos.s__frigidus.str__CANT11                                1267        1475      1   1881     32.66         -   58
  eukarya     CY-NCBI-MG641931.1#g__Stenomitos.s__frigidus.str__CAU10                                 1267        1475      1   1881     32.66         -   58
  eukarya     CY-NCBI-MG641932.1#g__Stenomitos.s__frigidus.str__CAU11                                 1267        1475      1   1881     32.66         -   58
  eukarya     CY-NCBI-FJ788926.1#g__Marsacia.s__ferruginose.str__ATCC-BAA-2121                        1240        1446      1   1881     38.56         -   59
  eukarya     CY-NCBI-FM210757.1#g__Thermoleptolyngbya.s__albertanoe.str__ETS-08                      1222        1428      1   1881     46.61         -   58
  eukarya     CY-NCBI-FR798934.1#g__Leptolyngbya.s__margaretheana.str__1T12                           1246        1454      1   1881     23.46         -   60
  eukarya     CY-NCBI-HQ832916.1#g__Lusitaniella.s__coriacea.str__LEGE-07157                          1171        1250      1   1881     21.00         -   58
  eukarya     CY-NCBI-KR676348.1#g__Lusitaniella.s__coriacea.str__LEGE-07157                          1171        1379      1   1881     37.50         -   59
  eukarya     CY-NCBI-KM982555.1#g__Leptolyngbya.s__nostocorum.str__SERB-6                             806         847      1   1881     22.89         -   50
  eukarya     CY-NCBI-JQ070063.1#g__Leptolyngbya.s__nostocorum.str__UAM-387                            681         851      1   1881     27.99         -   53
  eukarya     CY-NCBI-AB039011.1#g__Leptolyngbya.s__sp.str__PCC-7375                                  1244        1422      1   1881     41.91         -   58
  eukarya     CY-NCBI-MF109119.1#g__Leptolyngbya.s__sp.str__11CAN                                      891        1099      1   1881     38.38         -   59
  eukarya     CY-IMG-2724449671#g__Leptolyngbya.s__sp.14                                              1277        1483      1   1881     46.61         -   58
  eukarya     CY-NCBI-FR798935.1#g__Leptolyngbya.s__sp.str__1T12c                                     1248        1456      1   1881     46.43         -   58
  eukarya     CY-IMG-2509747908#g__Leptolyngbya.s__2LT21S03                                            444         463      1   1881      9.20         -   65
  eukarya     CY-IMG-2509751988#g__Leptolyngbya.s__2LT21S03                                           1267        1337      1   1881     24.26         -   57
  eukarya     CY-NCBI-FM177495.1#g__Leptolyngbya.s__sp.str__2LT36S02                                  1246        1454      1   1881     38.38         -   60
  eukarya     CY-NCBI-MF109114.1#g__Leptolyngbya.s__sp.str__4GO                                        889        1097      1   1881     38.38         -   59
  eukarya     CY-NCBI-MF109118.1#g__Leptolyngbya.s__sp.str__5GO                                        888        1096      1   1881     46.43         -   59
  eukarya     CY-NCBI-MF109116.1#g__Leptolyngbya.s__sp.str__7FUR                                       889        1097      1   1881     46.43         -   59
  eukarya     CY-NCBI-KP013057.1#g__Leptolyngbya.s__sp.str__A2                                        1171        1250      1   1881     21.89         -   58
  eukarya     CY-NCBI-KF417654.1#g__Leptolyngbya.s__sp.str__AH10                                      1211        1417      1   1881     38.56         -   57
  eukarya     CY-NCBI-KT753322.1#g__Leptolyngbya.s__sp.str__ANT07-JR16                                 677         847      1   1881     21.31         -   52
  eukarya     CY-NCBI-AY493584.1#g__Leptolyngbya.s__sp.str__ANT-L52-1                                 1247        1453      1   1881     38.56         -   59
  eukarya     CY-NCBI-KC311918.1#g__Leptolyngbya.s__sp.str__ATA1-4-DP81                                622         788      1   1881     19.27         -   53
  eukarya     CY-NCBI-JN376076.1#g__Leptolyngbya.s__sp.str__BL0902                                    1219        1427      1   1881     38.38         -   59
  eukarya     CY-NCBI-HM151383.1#g__Leptolyngbya.s__sp.str__BN22                                      1249        1328      1   1881     29.94         -   56
  eukarya     CY-NCBI-GQ848192.1#g__Leptolyngbya.s__sp.str__BN43                                      1249        1328      1   1881     29.94         -   56
  eukarya     CY-NCBI-HM151385.1#g__Leptolyngbya.s__sp.str__BX10                                      1249        1328      1   1881     29.94         -   56
  eukarya     CY-NCBI-KC182752.1#g__Leptolyngbya.s__sp.str__C1                                         656         826      1   1881     21.55         -   55
  eukarya     CY-NCBI-JX088103.1#g__Leptolyngbya.s__sp.str__CAWBG532                                   652         819      1   1881     23.71         -   53
  eukarya     CY-NCBI-HE975019.1#g__Leptolyngbya.s__sp.str__CCAP-1442-1                               1262        1470      1   1881     46.43         -   58
  eukarya     CY-NCBI-EF088339.1#g__Leptolyngbya.s__sp.str__CENA103                                   1248        1327      1   1881     29.37         -   58
  eukarya     CY-NCBI-EF088333.1#g__Leptolyngbya.s__sp.str__CENA104                                    678         844      1   1881     22.47         -   55
  eukarya     CY-NCBI-EF088337.1#g__Leptolyngbya.s__sp.str__CENA112                                    681         847      1   1881     23.80         -   53
  eukarya     CY-NCBI-KP835533.1#g__Leptolyngbya.s__sp.str__CENA129                                   1248        1327      1   1881     29.94         -   56
  eukarya     CY-NCBI-KP835534.1#g__Leptolyngbya.s__sp.str__CENA131                                   1248        1327      1   1881     29.94         -   56
  eukarya     CY-NCBI-HQ730083.1#g__Leptolyngbya.s__sp.str__CENA134                                   1250        1329      1   1881     29.94         -   56
  eukarya     CY-NCBI-KC695849.1#g__Leptolyngbya.s__sp.str__CENA155                                   1248        1327      1   1881     21.89         -   58
  eukarya     CY-NCBI-KC695850.1#g__Leptolyngbya.s__sp.str__CENA156                                   1247        1326      1   1881     29.94         -   56
  eukarya     CY-NCBI-KR137571.1#g__Leptolyngbya.s__sp.str__CENA350                                   1248        1327      1   1881     21.89         -   58
  eukarya     CY-NCBI-KR137585.1#g__Leptolyngbya.s__sp.str__CENA364                                   1249        1328      1   1881     29.94         -   56
  eukarya     CY-NCBI-KR137593.1#g__Leptolyngbya.s__sp.str__CENA372                                    674         844      1   1881     37.62         -   52
  eukarya     CY-NCBI-KR137596.1#g__Leptolyngbya.s__sp.str__CENA375                                    674         844      1   1881     27.99         -   53
  eukarya     CY-NCBI-KR137598.1#g__Leptolyngbya.s__sp.str__CENA377                                    684         850      1   1881     22.47         -   55
  eukarya     CY-NCBI-KR137608.1#g__Leptolyngbya.s__sp.str__CENA387                                   1245        1324      1   1881     29.94         -   56
  eukarya     CY-NCBI-KF246487.2#g__Monilinema.s__alkalinum.str__CENA520                              1245        1324      1   1881     21.89         -   58
  eukarya     CY-NCBI-KF246498.2#g__Monilinema.s__alkalinum.str__CENA532                              1245        1324      1   1881     21.89         -   58
  eukarya     CY-NCBI-KF246502.1#g__Leptolyngbya.s__sp.str__CENA538                                   1247        1326      1   1881     29.94         -   56
  eukarya     CY-NCBI-KF246504.1#g__Leptolyngbya.s__sp.str__CENA540                                    678         844      1   1881     22.47         -   55
  eukarya     CY-NCBI-EF545607.1#g__Leptolyngbya.s__sp.str__CR-17M                                    1087        1166      1   1881     29.94         -   56
